text,target
Online shop URL:https://www.allaccessorybest.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 11 03:53:36 2023 GMT; Domain registration date:2023-05-15 03:35,fraudulent
Online shop URL:https://vogueformal.com; Domain length:15; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:19; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  2 11:01:28 2023 GMT; Domain registration date:2023-05-06 09:27,fraudulent
Online shop URL:https://tinystories.nl; Domain length:14; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:18; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 13 22:33:24 2023 GMT; Domain registration date:2017-04-08 00:00,legitimate
Online shop URL:https://equizoneonline.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 28 14:47:03 2023 GMT; Domain registration date:2015-12-02 17:08,legitimate
Online shop URL:https://www.bilbishop.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 25 06:54:32 2023 GMT; Domain registration date:2023-06-23 05:33,fraudulent
Online shop URL:https://www.buychildus.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  7 03:07:08 2023 GMT; Domain registration date:2023-05-11 00:00,fraudulent
Online shop URL:https://www.axiogenesis.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 15 03:14:35 2023 GMT; Domain registration date:2000-06-12 21:34,fraudulent
Online shop URL:https://www.bseoyol.shop; Domain length:16; Top domain length:4; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:19; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 12 12:57:53 2023 GMT; Domain registration date:2023-03-16 08:05,fraudulent
Online shop URL:https://visio-official.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):1; SSL certificate issuer:R3; SSL certificate expire date:Sep 16 01:17:51 2023 GMT; Domain registration date:2021-09-21 11:18,legitimate
Online shop URL:https://www.bikeforword.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep  3 00:41:04 2023 GMT; Domain registration date:2023-06-05 00:00,fraudulent
Online shop URL:https://www.itemdohome.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 25 10:41:34 2023 GMT; Domain registration date:2023-05-29 00:00,fraudulent
Online shop URL:https://www.cutrin.lt/lt; Domain length:13; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 20 14:38:24 2023 GMT; Domain registration date:2019-10-01 00:00,legitimate
Online shop URL:https://www.filmmakaz.shop; Domain length:18; Top domain length:4; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 10 19:18:38 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.esprit.co.uk; Domain length:16; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:18; Number  of dots (.):3; Number  of hyphens (-):0; SSL certificate issuer:Sectigo RSA Organization Validation Secure Server CA; SSL certificate expire date:Oct 27 23:59:59 2023 GMT; Domain registration date:2006-09-05 00:00,legitimate
Online shop URL:https://www.qvc.com; Domain length:11; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:14; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:DigiCert EV RSA CA G2; SSL certificate expire date:Feb 13 23:59:59 2024 GMT; Domain registration date:1994-11-16 05:00,legitimate
Online shop URL:https://www.fuerstenberg-porzellan.com; Domain length:30; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:32; Number  of dots (.):2; Number  of hyphens (-):1; SSL certificate issuer:GeoTrust TLS RSA CA G1; SSL certificate expire date:Jul 15 23:59:59 2024 GMT; Domain registration date:1998-01-30 05:00,legitimate
Online shop URL:https://www.goodsmsvogue.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 18 18:02:22 2023 GMT; Domain registration date:2023-03-24 11:55,fraudulent
Online shop URL:https://www.intenseoutside.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  4 07:56:34 2023 GMT; Domain registration date:2023-05-08 00:00,fraudulent
Online shop URL:https://www.fahrradpumpende.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  4 08:01:53 2023 GMT; Domain registration date:2023-05-08 08:33,fraudulent
Online shop URL:https://www.hockeybetter.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 19 05:21:07 2023 GMT; Domain registration date:2023-07-21 06:01,fraudulent
Online shop URL:https://www.shutterfly.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:DigiCert TLS RSA SHA256 2020 CA1; SSL certificate expire date:Apr 24 23:59:59 2024 GMT; Domain registration date:1999-07-07 21:01,legitimate
Online shop URL:https://www.littledreamersshop.com; Domain length:26; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:29; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Sep 14 07:12:56 2023 GMT; Domain registration date:2023-06-16 07:47,fraudulent
Online shop URL:https://www.freshlabels.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 23 04:04:38 2023 GMT; Domain registration date:2006-11-09 02:52,legitimate
Online shop URL:https://shoeathletics.com; Domain length:17; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:21; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  8 06:47:35 2023 GMT; Domain registration date:2023-05-12 06:18,fraudulent
Online shop URL:https://usplaythings.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:20; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  5 07:39:03 2023 GMT; Domain registration date:2023-05-09 02:48,fraudulent
Online shop URL:https://sandsationalsparkle.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:27; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 15 07:13:50 2023 GMT; Domain registration date:2009-03-31 17:52,legitimate
Online shop URL:https://www.runfitfrenzy.com; Domain length:20; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:23; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct 22 02:03:17 2023 GMT; Domain registration date:2023-07-24 02:51,fraudulent
Online shop URL:https://vinaigerprosuppliers.com; Domain length:24; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:28; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 12 11:23:21 2023 GMT; Domain registration date:2023-03-14 00:00,fraudulent
Online shop URL:https://boisvignon.com; Domain length:14; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:18; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:ZeroSSL RSA Domain Secure Site CA; SSL certificate expire date:Sep 19 23:59:59 2023 GMT; Domain registration date:2023-06-21 13:16,fraudulent
Online shop URL:https://www.elektroklelimp.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Feb 13 23:59:59 2024 GMT; Domain registration date:2022-10-19 02:18,fraudulent
Online shop URL:https://cingomma.com; Domain length:12; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:16; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 24 14:16:35 2023 GMT; Domain registration date:2011-02-01 09:34,legitimate
Online shop URL:https://www.fragrancedirect.co.uk; Domain length:25; Top domain length:5; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:27; Number  of dots (.):3; Number  of hyphens (-):0; SSL certificate issuer:DigiCert Global G2 TLS RSA SHA256 2020 CA1; SSL certificate expire date:May 21 23:59:59 2024 GMT; Domain registration date:1999-05-26 00:00,legitimate
Online shop URL:https://www.battingzonedirect.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:28; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:E1; SSL certificate expire date:Oct 17 06:50:31 2023 GMT; Domain registration date:2023-07-19 00:00,fraudulent
Online shop URL:https://www.boots.com; Domain length:13; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:16; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:Sectigo RSA Organization Validation Secure Server CA; SSL certificate expire date:Jun 13 23:59:59 2024 GMT; Domain registration date:1995-06-06 04:00,legitimate
Online shop URL:https://www.guidomaggi.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 26 23:05:02 2023 GMT; Domain registration date:2012-02-13 00:00,legitimate
Online shop URL:https://blissoma.com; Domain length:12; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:16; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:GeoTrust EV RSA CA G2; SSL certificate expire date:Mar 18 23:59:59 2024 GMT; Domain registration date:2012-12-21 00:18,legitimate
Online shop URL:https://360commoditysolutions.com; Domain length:25; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:3; Number  of letters:26; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Sep 30 20:28:24 2023 GMT; Domain registration date:2022-10-31 17:47,fraudulent
Online shop URL:https://www.bathroomkitshop.com; Domain length:23; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:26; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Nov  1 02:16:46 2023 GMT; Domain registration date:2023-08-03 03:02,fraudulent
Online shop URL:https://gamecardshop.com; Domain length:16; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:20; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:Cloudflare Inc ECC CA-3; SSL certificate expire date:Feb 22 23:59:59 2024 GMT; Domain registration date:2001-06-09 20:16,legitimate
Online shop URL:https://avfx.eu; Domain length:7; Top domain length:2; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:11; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 17 23:51:24 2023 GMT; Domain registration date:Hidden,legitimate
Online shop URL:https://www.buymasonrytool.com; Domain length:22; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:25; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  8 03:13:55 2023 GMT; Domain registration date:2023-07-10 03:34,fraudulent
Online shop URL:https://www.babythrust.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:21; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Sep 10 11:36:37 2023 GMT; Domain registration date:2022-10-19 02:07,fraudulent
Online shop URL:https://www.nicestylish.com; Domain length:19; Top domain length:3; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:22; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:GTS CA 1P5; SSL certificate expire date:Oct  4 06:04:10 2023 GMT; Domain registration date:2023-07-06 00:00,fraudulent
Online shop URL:https://www.evertonspa.it; Domain length:17; Top domain length:2; Presence of prefix 'www' :yes; Number  of digits:0; Number  of letters:20; Number  of dots (.):2; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct  2 14:46:54 2023 GMT; Domain registration date:2000-12-22 00:00,legitimate
Online shop URL:https://shieldapparels.com; Domain length:18; Top domain length:3; Presence of prefix 'www' :no; Number  of digits:0; Number  of letters:22; Number  of dots (.):1; Number  of hyphens (-):0; SSL certificate issuer:R3; SSL certificate expire date:Oct 17 12:10:09 2023 GMT; Domain registration date:2016-02-14 00:00,legitimate
